Start write data to file
46.88 111.13 0.00 0.00 2.26
47.00 111.13 0.00 0.00 2.18
47.13 109.47 0.00 0.00 2.14
47.19 99.51 0.00 0.00 2.10
47.13 96.19 0.00 0.00 1.68
46.94 109.47 0.00 0.00 0.98
46.88 110.30 0.00 0.00 1.37
46.75 102.83 0.00 0.00 1.60
46.75 100.34 0.00 0.00 2.03
-127.00 121.09 0.00 0.00 2.22
-127.00 107.81 0.00 0.00 2.22
-127.00 103.66 0.00 0.00 2.18
47.00 114.45 0.00 0.00 2.14
-127.00 106.98 0.00 0.00 2.10
-127.00 105.32 0.00 0.00 2.18
47.06 114.45 0.00 0.00 2.26
47.19 95.36 0.00 0.00 2.22
47.25 100.34 0.00 0.00 1.05
47.25 96.19 0.00 0.00 2.22
47.31 92.87 0.00 0.00 2.18
47.38 97.02 0.00 0.00 2.22
47.50 106.98 0.00 0.00 2.22
47.44 105.32 0.00 0.00 2.22
47.44 102.83 0.00 0.00 2.22
47.44 117.77 0.00 0.00 2.28
47.50 93.70 0.00 0.00 2.30
47.56 92.04 0.00 0.00 1.05
47.44 99.51 0.00 0.00 1.46
47.19 125.24 0.00 0.00 1.15
46.94 110.30 0.00 0.00 1.17
46.75 110.30 0.00 0.00 1.13
46.56 106.98 0.00 0.00 1.13
46.50 92.87 0.00 0.00 1.21
46.31 86.23 0.00 0.00 1.21
46.19 96.19 0.00 0.00 1.05
46.13 113.62 0.00 0.00 1.99
46.31 102.00 0.00 0.00 2.26
46.44 115.28 0.00 0.00 2.18
46.50 104.49 0.00 0.00 1.05
46.44 103.66 0.00 0.00 1.05
46.44 103.66 0.00 0.00 1.83
46.44 114.45 0.00 0.00 2.10
46.56 115.28 0.00 0.00 2.30
46.63 100.34 0.00 0.00 2.30
46.69 96.19 0.00 0.00 2.26
46.88 94.53 0.00 0.00 2.30
46.94 112.79 0.00 0.00 2.22
47.00 99.51 0.00 0.00 2.14
47.06 100.34 0.00 0.00 2.07
47.06 107.81 0.00 0.00 1.05
46.94 104.49 0.00 0.00 1.44
46.75 106.98 0.00 0.00 1.37
46.69 90.38 0.00 0.00 1.64
46.69 111.13 0.00 0.00 1.83
46.69 112.79 0.00 0.00 1.99
46.75 111.96 0.00 0.00 1.95
46.81 104.49 0.00 0.00 2.14
46.94 109.47 0.00 0.00 2.22
47.00 97.02 0.00 0.00 2.26
47.13 109.47 0.00 0.00 2.38
47.25 101.17 0.00 0.00 2.45
47.38 299.56 0.00 0.00 2.38
47.44 114.45 0.00 0.00 2.34
47.50 112.79 0.00 0.00 2.10
47.56 109.47 0.00 0.00 2.14
47.56 113.62 0.00 0.00 2.03
47.56 117.77 0.00 0.00 1.96
47.56 109.47 0.00 0.00 1.99
47.50 101.17 0.00 0.00 1.83
47.38 97.02 0.00 0.00 1.52
47.31 101.17 0.00 0.00 1.91
47.38 90.38 0.00 0.00 2.16
47.44 94.53 0.00 0.00 2.07
47.44 201.61 0.00 0.00 2.22
47.56 91.21 0.00 0.00 2.30
47.63 104.49 0.00 0.00 2.34
47.69 114.45 0.00 0.00 2.07
47.75 90.38 0.00 0.00 2.34
47.81 97.02 0.00 0.00 2.30
47.88 92.04 0.00 0.00 2.30
47.94 98.68 0.00 0.00 2.39
48.00 102.83 0.00 0.00 2.31
48.00 105.32 0.00 0.00 2.26
48.06 90.38 0.00 0.00 2.22
48.19 106.98 0.00 0.00 2.31
48.19 105.32 0.00 0.00 2.18
48.25 102.83 0.00 0.00 2.24
48.31 87.89 0.00 0.00 2.22
48.38 114.45 0.00 0.00 2.26
48.44 104.49 0.00 0.00 2.26
48.56 80.42 0.00 0.00 2.30
48.63 90.38 0.00 0.00 1.26
48.69 111.13 0.00 0.00 2.31
48.81 114.45 0.00 0.00 2.30
48.88 102.00 0.00 0.00 2.30
49.00 106.98 0.00 0.00 2.34
49.06 99.51 0.00 0.00 2.30
49.13 108.64 0.00 0.00 2.30
49.19 542.77 0.00 0.00 2.35
49.25 100.34 0.00 0.00 2.34
49.44 117.77 0.00 0.00 2.35
49.44 95.36 0.00 0.00 2.35
49.69 97.85 0.00 0.00 2.30
49.88 119.43 0.00 0.00 2.31
50.06 103.66 0.00 0.00 2.28
50.25 106.98 0.00 0.00 2.30
50.44 108.64 0.00 0.00 2.26
50.63 124.41 0.00 0.00 2.31
50.81 100.34 0.00 0.00 2.28
51.00 90.38 0.00 0.00 2.30
51.13 98.68 0.00 0.00 2.31
51.31 92.87 0.00 0.00 2.31
51.44 103.66 0.00 0.00 2.31
51.56 114.45 0.00 0.00 2.31
51.75 97.02 0.00 0.00 2.31
51.88 93.70 0.00 0.00 1.73
51.63 105.32 0.00 0.00 2.31
51.50 103.66 0.00 0.00 2.28
51.50 90.38 0.00 0.00 2.28
51.75 103.66 0.00 0.00 2.28
51.94 112.79 0.00 0.00 2.28
51.88 115.28 0.00 0.00 2.28
52.06 113.62 0.00 0.00 2.24
52.25 106.98 0.00 0.00 2.16
52.25 106.15 0.00 0.00 2.16
52.00 94.53 0.00 0.00 2.20
51.81 104.49 0.00 0.00 2.20
51.63 100.34 0.00 0.00 2.16
51.50 104.49 0.00 0.00 2.12
51.63 110.30 0.00 0.00 2.16
51.88 116.94 0.00 0.00 2.16
51.88 99.51 0.00 0.00 2.12
51.94 107.81 0.00 0.00 2.08
51.94 110.30 0.00 0.00 2.08
51.94 107.81 0.00 0.00 2.04
52.00 87.89 0.00 0.00 2.08
52.00 130.22 0.00 0.00 2.12
52.00 101.17 0.00 0.00 2.08
51.88 102.00 0.00 0.00 2.12
51.88 106.98 0.00 0.00 2.08
51.88 128.56 0.00 0.00 2.13
51.75 104.49 0.00 0.00 2.12
51.69 117.77 0.00 0.00 2.12
51.63 101.17 0.00 0.00 2.12
51.63 114.45 0.00 0.00 2.12
51.56 93.70 0.00 0.00 2.12
51.50 98.68 0.00 0.00 2.12
51.44 98.68 0.00 0.00 2.16
51.44 114.45 0.00 0.00 2.12
51.44 116.11 0.00 0.00 2.04
51.31 97.02 0.00 0.00 2.04
51.31 103.66 0.00 0.00 2.00
51.38 114.45 0.00 0.00 2.04
51.38 97.02 0.00 0.00 2.04
51.44 111.96 0.00 0.00 2.04
51.44 92.04 0.00 0.00 2.04
51.44 100.34 0.00 0.00 2.04
51.38 97.85 0.00 0.00 2.02
-127.00 95.36 0.00 0.00 2.02
-127.00 139.35 0.00 0.00 2.00
-127.00 104.49 0.00 0.00 1.98
51.06 116.94 0.00 0.00 2.00
51.06 97.85 0.00 0.00 1.96
51.13 101.17 0.00 0.00 1.98
-127.00 100.34 0.00 0.00 1.94
-127.00 94.53 0.00 0.00 1.98
-127.00 100.34 0.00 0.00 1.96
-127.00 118.60 0.00 0.00 2.02
51.31 87.89 0.00 0.00 2.04
-127.00 97.02 0.00 0.00 2.01
-127.00 100.34 0.00 0.00 2.00
-127.00 101.17 0.00 0.00 2.02
-127.00 115.28 0.00 0.00 1.98
-127.00 120.26 0.00 0.00 1.98
-127.00 106.98 0.00 0.00 1.90
-127.00 116.11 0.00 0.00 1.96
-127.00 102.83 0.00 0.00 2.00
-127.00 106.98 0.00 0.00 2.00
-127.00 106.15 0.00 0.00 1.96
-127.00 95.36 0.00 0.00 1.92
-127.00 106.98 0.00 0.00 2.02
-127.00 116.94 0.00 0.00 1.92
-127.00 113.62 0.00 0.00 1.98
-127.00 92.04 0.00 0.00 2.00
-127.00 106.98 0.00 0.00 1.96
-127.00 110.30 0.00 0.00 1.96
-127.00 120.26 0.00 0.00 1.89
-127.00 97.02 0.00 0.00 1.90
-127.00 94.53 0.00 0.00 1.90
-127.00 107.81 0.00 0.00 1.90
-127.00 102.00 0.00 0.00 1.85
-127.00 109.47 0.00 0.00 1.85
-127.00 124.41 0.00 0.00 1.82
-127.00 99.51 0.00 0.00 1.78
-127.00 111.13 0.00 0.00 1.73
51.25 106.98 0.00 0.00 1.63
-127.00 111.13 0.00 0.00 1.57
-127.00 110.30 0.00 0.00 1.65
-127.00 110.30 0.00 0.00 1.69
-127.00 99.51 0.00 0.00 1.73
-127.00 107.81 0.00 0.00 1.74
50.63 93.70 0.00 0.00 1.70
-127.00 104.49 0.00 0.00 1.50
-127.00 101.17 0.00 0.00 1.34
-127.00 112.79 0.00 0.00 1.26
-127.00 102.00 0.00 0.00 1.15
-127.00 91.21 0.00 0.00 1.03
-127.00 103.66 0.00 0.00 1.11
-127.00 99.51 0.00 0.00 1.22
-127.00 122.75 0.00 0.00 1.28
-127.00 87.89 0.00 0.00 1.26
-127.00 89.55 0.00 0.00 1.28
-127.00 106.98 0.00 0.00 1.18
-127.00 94.53 0.00 0.00 1.08
-127.00 100.34 0.00 0.00 1.03
-127.00 119.43 0.00 0.00 1.03
-127.00 114.45 0.00 0.00 1.11
-127.00 92.04 0.00 0.00 1.50
-127.00 105.32 0.00 0.00 1.61
-127.00 114.45 0.00 0.00 1.55
-127.00 106.98 0.00 0.00 1.42
-127.00 116.94 0.00 0.00 1.74
-127.00 97.02 0.00 0.00 1.89
-127.00 116.94 0.00 0.00 1.92
-127.00 107.81 0.00 0.00 1.85
-127.00 89.55 0.00 0.00 1.69
-127.00 106.15 0.00 0.00 1.77
-127.00 103.66 0.00 0.00 1.65
-127.00 111.96 0.00 0.00 1.22
-127.00 112.79 0.00 0.00 1.18
-127.00 107.81 0.00 0.00 1.61
-127.00 111.13 0.00 0.00 1.83
-127.00 111.96 0.00 0.00 1.85
-127.00 95.36 0.00 0.00 1.89
-127.00 112.79 0.00 0.00 1.85
-127.00 103.66 0.00 0.00 1.85
-127.00 103.66 0.00 0.00 1.81
-127.00 111.96 0.00 0.00 1.67
-127.00 92.04 0.00 0.00 1.38
-127.00 103.66 0.00 0.00 1.07
-127.00 109.47 0.00 0.00 0.98
-127.00 126.07 0.00 0.00 1.11
-127.00 111.13 0.00 0.00 1.07
-127.00 129.39 0.00 0.00 1.15
-127.00 116.11 0.00 0.00 1.30
-127.00 96.19 0.00 0.00 1.48
-127.00 103.66 0.00 0.00 1.44
-127.00 97.85 0.00 0.00 1.60
-127.00 92.87 0.00 0.00 1.50
46.63 99.51 0.00 0.00 1.52
46.69 100.34 0.00 0.00 1.38
-127.00 121.09 0.00 0.00 1.07
-127.00 110.30 0.00 0.00 0.86
46.63 113.62 0.00 0.00 1.40
-127.00 96.19 0.00 0.00 1.68
-127.00 106.98 0.00 0.00 1.61
-127.00 99.51 0.00 0.00 1.53
-127.00 107.81 0.00 0.00 1.61
-127.00 111.13 0.00 0.00 1.60
-127.00 104.49 0.00 0.00 1.52
-127.00 104.49 0.00 0.00 1.57
-127.00 111.13 0.00 0.00 1.21
-127.00 98.68 0.00 0.00 0.87
-127.00 106.15 0.00 0.00 0.83
-127.00 97.85 0.00 0.00 0.70
-127.00 109.47 0.00 0.00 0.60
-127.00 102.83 0.00 0.00 0.59
-127.00 93.70 0.00 0.00 0.60
-127.00 112.79 0.00 0.00 0.64
-127.00 108.64 0.00 0.00 0.60
-127.00 116.94 0.00 0.00 0.59
-127.00 113.62 0.00 0.00 0.59
-127.00 97.02 0.00 0.00 0.63
-127.00 111.13 0.00 0.00 0.59
-127.00 96.19 0.00 0.00 0.63
-127.00 120.26 0.00 0.00 0.59
-127.00 97.02 0.00 0.00 0.59
-127.00 101.17 0.00 0.00 0.55
-127.00 97.85 0.00 0.00 0.59
-127.00 106.98 0.00 0.00 0.59
-127.00 102.00 0.00 0.00 0.63
-127.00 110.30 0.00 0.00 0.59
-127.00 102.83 0.00 0.00 0.59
-127.00 106.15 0.00 0.00 0.59
-127.00 119.43 0.00 0.00 0.59
-127.00 103.66 0.00 0.00 0.59
-127.00 97.02 0.00 0.00 0.59
-127.00 111.13 0.00 0.00 0.59
-127.00 99.51 0.00 0.00 0.59
-127.00 114.45 0.00 0.00 0.59
-127.00 97.02 0.00 0.00 0.59
-127.00 93.70 0.00 0.00 0.59
-127.00 100.34 0.00 0.00 0.55
-127.00 96.19 0.00 0.00 0.55
-127.00 100.34 0.00 0.00 0.55
-127.00 102.00 0.00 0.00 0.55
-127.00 107.81 0.00 0.00 0.55
-127.00 116.94 0.00 0.00 0.55
-127.00 97.85 0.00 0.00 0.55
-127.00 102.83 0.00 0.00 0.55
-127.00 97.02 0.00 0.00 0.55
-127.00 90.38 0.00 0.00 0.50
-127.00 107.81 0.00 0.00 0.55
-127.00 113.62 0.00 0.00 0.55
-127.00 106.98 0.00 0.00 0.55
-127.00 106.98 0.00 0.00 0.50
-127.00 89.55 0.00 0.00 0.51
-127.00 103.66 0.00 0.00 0.54
-127.00 97.85 0.00 0.00 0.50
-127.00 97.02 0.00 0.00 0.55
-127.00 105.32 0.00 0.00 0.51
-127.00 102.83 0.00 0.00 0.50
-127.00 106.15 0.00 0.00 0.50
-127.00 102.00 0.00 0.00 0.51
-127.00 101.17 0.00 0.00 0.46
41.38 111.13 0.00 0.00 0.46
-127.00 103.66 0.00 0.00 0.50
-127.00 100.34 0.00 0.00 0.46
-127.00 111.13 0.00 0.00 0.50
-127.00 109.47 0.00 0.00 0.50
-127.00 106.15 0.00 0.00 0.50
-127.00 113.62 0.00 0.00 0.50
-127.00 97.02 0.00 0.00 0.46
-127.00 104.49 0.00 0.00 0.46
-127.00 92.87 0.00 0.00 0.46
-127.00 104.49 0.00 0.00 0.46
-127.00 102.00 0.00 0.00 0.46
-127.00 106.98 0.00 0.00 0.46
-127.00 109.47 0.00 0.00 0.46
-127.00 105.32 0.00 0.00 0.46
-127.00 104.49 0.00 0.00 0.50
-127.00 107.81 0.00 0.00 0.50
-127.00 115.28 0.00 0.00 0.46
-127.00 92.87 0.00 0.00 0.50
-127.00 102.83 0.00 0.00 0.46
-127.00 98.68 0.00 0.00 0.46
-127.00 115.28 0.00 0.00 0.46
-127.00 97.02 0.00 0.00 0.50
40.50 112.79 0.00 0.00 0.46
-127.00 99.51 0.00 0.00 0.46
-127.00 101.17 0.00 0.00 0.50
40.38 110.30 0.00 0.00 0.42
40.38 121.09 0.00 0.00 0.50
40.38 113.62 0.00 0.00 0.46
40.38 99.51 0.00 0.00 0.46
40.38 95.36 0.00 0.00 0.46
40.38 89.55 0.00 0.00 0.46
40.38 97.85 0.00 0.00 0.45
40.38 95.36 0.00 0.00 0.46
40.38 107.81 0.00 0.00 0.46
40.38 96.19 0.00 0.00 0.46
40.38 107.81 0.00 0.00 0.50
40.38 77.93 0.00 0.00 0.46
40.31 104.49 0.00 0.00 0.50
40.25 104.49 0.00 0.00 0.46
40.25 108.64 0.00 0.00 0.50
40.31 104.49 0.00 0.00 0.50
40.31 100.34 0.00 0.00 0.50
40.31 90.38 0.00 0.00 0.50
40.25 101.17 0.00 0.00 0.45
40.31 101.17 0.00 0.00 0.50
40.25 99.51 0.00 0.00 0.50
40.19 119.43 0.00 0.00 0.48
40.19 90.38 0.00 0.00 0.50
40.19 96.19 0.00 0.00 0.50
40.19 102.00 0.00 0.00 0.48
40.25 108.64 0.00 0.00 0.50
40.25 99.51 0.00 0.00 0.54
40.25 118.60 0.00 0.00 0.52
40.19 103.66 0.00 0.00 0.52
40.19 104.49 0.00 0.00 0.50
40.19 113.62 0.00 0.00 0.54
40.19 124.41 0.00 0.00 0.54
40.25 89.55 0.00 0.00 0.50
40.25 97.02 0.00 0.00 0.52
40.25 94.53 0.00 0.00 0.54
40.25 107.81 0.00 0.00 0.50
40.31 107.81 0.00 0.00 0.52
40.31 96.19 0.00 0.00 0.54
40.31 102.00 0.00 0.00 0.52
40.31 94.53 0.00 0.00 0.52
40.38 96.19 0.00 0.00 0.52
40.38 90.38 0.00 0.00 0.52
40.38 97.85 0.00 0.00 0.52
40.44 97.85 0.00 0.00 0.54
40.38 105.32 0.00 0.00 0.52
40.44 106.15 0.00 0.00 0.52
40.44 101.17 0.00 0.00 0.52
40.44 92.87 0.00 0.00 0.52
40.50 108.64 0.00 0.00 0.54
40.50 102.83 0.00 0.00 0.52
40.50 110.30 0.00 0.00 0.52
40.50 97.02 0.00 0.00 0.52
40.50 110.30 0.00 0.00 0.52
40.50 102.83 0.00 0.00 0.52
40.56 106.98 0.00 0.00 0.56
40.56 104.49 0.00 0.00 0.52
40.56 96.19 0.00 0.00 0.56
40.56 101.17 0.00 0.00 0.56
40.56 105.32 0.00 0.00 0.56
40.63 91.21 0.00 0.00 0.56
40.63 102.00 0.00 0.00 0.56
40.63 105.32 0.00 0.00 0.56
40.69 107.81 0.00 0.00 0.60
40.69 100.34 0.00 0.00 0.60
40.69 106.15 0.00 0.00 0.60
40.69 92.87 0.00 0.00 0.60
40.75 219.87 0.00 0.00 0.60
40.69 97.02 0.00 0.00 0.64
40.69 96.19 0.00 0.00 0.64
40.75 113.62 0.00 0.00 0.83
40.88 98.68 0.00 0.00 1.34
41.13 98.68 0.00 0.00 1.49
41.38 101.17 0.00 0.00 1.57
41.63 92.04 0.00 0.00 1.58
41.81 101.17 0.00 0.00 1.58
42.06 103.66 0.00 0.00 1.53
42.25 110.30 0.00 0.00 1.42
42.38 106.98 0.00 0.00 1.39
42.50 98.68 0.00 0.00 1.42
42.63 105.32 0.00 0.00 1.51
42.81 86.23 0.00 0.00 1.51
43.00 116.94 0.00 0.00 1.55
43.13 87.06 0.00 0.00 1.51
43.31 97.02 0.00 0.00 1.47
43.44 93.70 0.00 0.00 1.43
43.56 120.26 0.00 0.00 1.47
43.81 100.34 0.00 0.00 1.51
43.94 105.32 0.00 0.00 1.47
44.13 102.00 0.00 0.00 1.47
44.25 109.47 0.00 0.00 1.47
44.31 118.60 0.00 0.00 1.43
44.19 105.32 0.00 0.00 1.43
44.19 92.87 0.00 0.00 1.43
44.38 113.62 0.00 0.00 1.39
44.56 120.26 0.00 0.00 1.39
44.56 106.98 0.00 0.00 1.43
44.81 104.49 0.00 0.00 1.43
44.88 111.13 0.00 0.00 1.47
45.00 91.21 0.00 0.00 1.43
45.19 108.64 0.00 0.00 1.44
45.31 97.02 0.00 0.00 1.35
45.38 93.70 0.00 0.00 1.33
45.38 101.17 0.00 0.00 1.13
45.44 115.28 0.00 0.00 1.20
45.44 97.02 0.00 0.00 1.00
45.38 105.32 0.00 0.00 0.73
45.25 112.79 0.00 0.00 0.69
45.13 111.13 0.00 0.00 0.61
45.06 100.34 0.00 0.00 0.65
45.00 105.32 0.00 0.00 0.73
44.88 105.32 0.00 0.00 0.65
44.81 110.30 0.00 0.00 0.61
44.69 100.34 0.00 0.00 0.65
44.63 113.62 0.00 0.00 0.61
44.56 91.21 0.00 0.00 0.61
44.44 105.32 0.00 0.00 0.65
44.38 95.36 0.00 0.00 0.61
44.31 104.49 0.00 0.00 0.61
44.19 107.81 0.00 0.00 0.65
44.13 116.94 0.00 0.00 0.61
44.06 107.81 0.00 0.00 0.65
43.94 114.45 0.00 0.00 0.65
43.88 103.66 0.00 0.00 0.65
43.81 105.32 0.00 0.00 0.61
43.75 97.02 0.00 0.00 0.65
43.69 115.28 0.00 0.00 0.69
43.63 109.47 0.00 0.00 0.61
43.56 110.30 0.00 0.00 0.65
43.50 97.85 0.00 0.00 0.61
43.38 101.17 0.00 0.00 0.65
43.38 111.13 0.00 0.00 0.65
43.25 104.49 0.00 0.00 0.61
43.25 108.64 0.00 0.00 0.61
43.19 101.17 0.00 0.00 0.65
43.13 97.85 0.00 0.00 0.61
43.06 94.53 0.00 0.00 0.61
43.00 106.98 0.00 0.00 0.65
42.94 102.00 0.00 0.00 0.61
42.88 97.85 0.00 0.00 0.60
42.81 119.43 0.00 0.00 0.64
42.75 96.19 0.00 0.00 0.64
42.69 92.87 0.00 0.00 0.65
42.63 100.34 0.00 0.00 0.65
42.56 107.81 0.00 0.00 0.64
42.50 102.00 0.00 0.00 0.61
42.44 117.77 0.00 0.00 0.61
42.38 96.19 0.00 0.00 0.65
42.31 93.70 0.00 0.00 0.60
42.19 92.04 0.00 0.00 0.60
42.13 97.02 0.00 0.00 0.60
42.06 109.47 0.00 0.00 0.65
42.00 97.02 0.00 0.00 0.64
41.94 90.38 0.00 0.00 0.65
41.81 95.36 0.00 0.00 0.60
41.75 111.96 0.00 0.00 0.65
41.63 106.15 0.00 0.00 0.61
41.63 97.85 0.00 0.00 0.61
41.56 101.17 0.00 0.00 0.61
41.50 85.40 0.00 0.00 0.60
41.50 107.81 0.00 0.00 0.61
41.44 106.98 0.00 0.00 0.56
41.38 100.34 0.00 0.00 0.60
41.31 96.19 0.00 0.00 0.60
41.25 92.87 0.00 0.00 0.61
41.13 100.34 0.00 0.00 0.57
41.06 102.00 0.00 0.00 0.60
41.00 97.85 0.00 0.00 0.60
40.88 113.62 0.00 0.00 0.56
40.81 97.02 0.00 0.00 0.60
40.75 103.66 0.00 0.00 0.56
40.69 108.64 0.00 0.00 0.54
40.63 102.00 0.00 0.00 0.56
40.50 93.70 0.00 0.00 0.52
40.44 118.60 0.00 0.00 0.52
40.38 89.55 0.00 0.00 0.57
40.38 100.34 0.00 0.00 0.57
40.38 103.66 0.00 0.00 0.52
40.31 104.49 0.00 0.00 0.52
40.25 97.85 0.00 0.00 0.52
40.19 111.13 0.00 0.00 0.54
40.19 94.53 0.00 0.00 0.52
40.13 100.34 0.00 0.00 0.48
40.13 93.70 0.00 0.00 0.52
40.13 113.62 0.00 0.00 0.52
40.00 94.53 0.00 0.00 0.52
39.94 92.04 0.00 0.00 0.52
39.94 100.34 0.00 0.00 0.52
39.88 90.38 0.00 0.00 0.52
39.81 106.15 0.00 0.00 0.52
39.81 108.64 0.00 0.00 0.52
39.81 112.79 0.00 0.00 0.48
39.75 87.89 0.00 0.00 0.48
39.75 103.66 0.00 0.00 0.48
39.69 103.66 0.00 0.00 0.48
39.69 93.70 0.00 0.00 0.48
39.69 97.02 0.00 0.00 0.44
39.63 116.11 0.00 0.00 0.45
39.63 96.19 0.00 0.00 0.45
39.63 102.00 0.00 0.00 0.45
39.63 102.83 0.00 0.00 0.45
39.56 99.51 0.00 0.00 0.48
39.56 93.70 0.00 0.00 0.48
39.56 106.98 0.00 0.00 0.45
39.56 96.19 0.00 0.00 0.45
39.50 104.49 0.00 0.00 0.48
39.50 125.24 0.00 0.00 0.41
39.50 119.43 0.00 0.00 0.45
39.50 110.30 0.00 0.00 0.45
39.50 100.34 0.00 0.00 0.48
39.44 106.98 0.00 0.00 0.45
39.44 100.34 0.00 0.00 0.48
39.44 97.85 0.00 0.00 0.43
39.44 90.38 0.00 0.00 0.43
39.44 90.38 0.00 0.00 0.41
39.44 104.49 0.00 0.00 0.48
39.44 102.83 0.00 0.00 0.40
39.44 92.87 0.00 0.00 0.40
39.44 126.07 0.00 0.00 0.48
39.44 115.28 0.00 0.00 0.45
39.44 93.70 0.00 0.00 0.45
39.44 112.79 0.00 0.00 0.48
39.44 107.81 0.00 0.00 0.45
39.44 117.77 0.00 0.00 0.48
39.44 105.32 0.00 0.00 0.45
39.44 107.81 0.00 0.00 0.43
39.44 102.83 0.00 0.00 0.45
39.44 113.62 0.00 0.00 0.45
39.44 97.85 0.00 0.00 0.45
39.44 106.15 0.00 0.00 0.48
39.38 97.02 0.00 0.00 0.48
39.38 101.17 0.00 0.00 0.43
39.38 99.51 0.00 0.00 0.48
39.38 88.72 0.00 0.00 0.45
39.31 111.13 0.00 0.00 0.48
39.25 100.34 0.00 0.00 0.45
39.19 106.15 0.00 0.00 0.43
39.19 105.32 0.00 0.00 0.45
39.19 104.49 0.00 0.00 0.48
39.25 102.00 0.00 0.00 0.47
39.19 101.17 0.00 0.00 0.48
39.19 116.11 0.00 0.00 0.47
39.19 107.81 0.00 0.00 0.47
39.19 98.68 0.00 0.00 0.47
39.13 98.68 0.00 0.00 0.48
39.13 119.43 0.00 0.00 0.52
39.13 111.96 0.00 0.00 0.51
39.06 111.13 0.00 0.00 0.48
39.06 121.09 0.00 0.00 0.48
39.06 100.34 0.00 0.00 0.48
39.06 104.49 0.00 0.00 0.52
39.06 113.62 0.00 0.00 0.51
39.00 96.19 0.00 0.00 0.51
39.00 118.60 0.00 0.00 0.52
39.00 86.23 0.00 0.00 0.51
38.94 98.68 0.00 0.00 0.52
38.94 99.51 0.00 0.00 0.52
38.94 95.36 0.00 0.00 0.51
38.88 100.34 0.00 0.00 0.56
38.88 97.02 0.00 0.00 0.52
38.88 103.66 0.00 0.00 0.55
38.81 99.51 0.00 0.00 0.59
38.81 96.19 0.00 0.00 0.52
38.81 101.17 0.00 0.00 0.51
38.75 91.21 0.00 0.00 0.51
38.75 114.45 0.00 0.00 0.56
38.69 97.02 0.00 0.00 0.59
38.69 87.89 0.00 0.00 0.72
38.75 110.30 0.00 0.00 0.67
38.75 114.45 0.00 0.00 0.80
38.81 97.85 0.00 0.00 0.80
38.94 94.53 0.00 0.00 0.78
39.00 113.62 0.00 0.00 0.99
39.19 106.98 0.00 0.00 1.18
39.38 106.98 0.00 0.00 0.64
39.50 101.17 0.00 0.00 1.11
39.56 100.34 0.00 0.00 1.05
39.56 107.81 0.00 0.00 0.87
39.56 95.36 0.00 0.00 0.64
39.75 92.87 0.00 0.00 1.03
39.94 97.02 0.00 0.00 1.14
40.06 97.85 0.00 0.00 1.07
40.31 97.02 0.00 0.00 1.30
40.50 115.28 0.00 0.00 1.34
40.63 104.49 0.00 0.00 0.99
40.63 96.19 0.00 0.00 0.99
40.69 102.00 0.00 0.00 1.18
40.81 92.87 0.00 0.00 1.11
40.81 105.32 0.00 0.00 0.87
40.75 102.83 0.00 0.00 0.80
40.69 88.72 0.00 0.00 0.76
40.69 94.53 0.00 0.00 1.11
40.81 97.02 0.00 0.00 1.42
41.00 112.79 0.00 0.00 1.45
41.19 97.85 0.00 0.00 1.53
41.38 121.09 0.00 0.00 1.53
41.56 107.81 0.00 0.00 1.53
41.75 115.28 0.00 0.00 1.57
41.88 107.81 0.00 0.00 1.53
42.00 90.38 0.00 0.00 1.53
42.19 95.36 0.00 0.00 1.53
42.31 97.02 0.00 0.00 1.53
42.44 102.83 0.00 0.00 1.53
42.50 122.75 0.00 0.00 1.53
42.63 104.49 0.00 0.00 1.49
42.75 104.49 0.00 0.00 1.47
42.81 101.17 0.00 0.00 1.45
43.00 97.02 0.00 0.00 1.47
43.13 104.49 0.00 0.00 1.51
43.31 131.05 0.00 0.00 1.49
43.44 92.04 0.00 0.00 1.51
43.56 163.43 0.00 0.00 1.55
43.63 137.69 0.00 0.00 1.51
43.75 179.20 0.00 0.00 1.49
43.81 84.57 0.00 0.00 1.47
43.94 89.55 0.00 0.00 1.47
44.06 92.87 0.00 0.00 1.42
44.13 121.92 0.00 0.00 1.35
44.19 92.04 0.00 0.00 1.39
44.31 103.66 0.00 0.00 1.43
44.38 83.74 0.00 0.00 1.47
44.50 90.38 0.00 0.00 1.51
44.56 86.23 0.00 0.00 1.47
44.69 114.45 0.00 0.00 1.47
44.81 89.55 0.00 0.00 1.47
44.94 107.81 0.00 0.00 1.51
45.06 106.98 0.00 0.00 1.47
45.13 105.32 0.00 0.00 1.47
45.25 99.51 0.00 0.00 1.47
45.19 94.53 0.00 0.00 1.43
45.44 97.02 0.00 0.00 1.43
45.69 102.00 0.00 0.00 1.43
45.88 102.83 0.00 0.00 1.43
46.06 93.70 0.00 0.00 1.43
46.25 95.36 0.00 0.00 1.47
46.44 97.02 0.00 0.00 1.43
46.63 96.19 0.00 0.00 1.43
46.81 118.60 0.00 0.00 1.43
46.88 116.94 0.00 0.00 1.27
46.81 90.38 0.00 0.00 0.96
46.69 83.74 0.00 0.00 0.85
46.50 115.28 0.00 0.00 0.73
46.31 85.40 0.00 0.00 0.77
46.19 98.68 0.00 0.00 0.81
46.06 92.04 0.00 0.00 1.04
45.94 96.19 0.00 0.00 1.04
45.81 116.11 0.00 0.00 0.85
45.75 96.19 0.00 0.00 0.77
45.63 107.81 0.00 0.00 0.69
45.44 98.68 0.00 0.00 0.69
